bbl,month,address,sensor_site,distance_miles,sensor_lat,sensor_lon,pm25_monthly_mean,pm25_monthly_min,pm25_monthly_max,total_hours
1001480010,2024-06,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001480010,2024-07,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001480010,2024-08,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001480010,2024-09,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001480010,2024-10,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001480010,2024-11,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001480010,2024-12,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001480010,2025-01,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001480010,2025-02,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001480010,2025-03,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001480010,2025-04,"71 Thomas St, New York, NY 10013",Manhattan Bridge,0.55,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001530001,2024-01,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001530001,2024-02,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001530001,2024-03,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001530001,2024-04,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001530001,2024-05,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001530001,2024-06,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001530001,2024-07,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001530001,2024-08,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001530001,2024-09,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001530001,2024-10,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001530001,2024-11,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001530001,2024-12,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001530001,2025-01,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001530001,2025-02,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001530001,2025-03,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001530001,2025-04,"280 Broadway, New York, NY 10007",Manhattan Bridge,0.48,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001530024,2024-01,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001530024,2024-02,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001530024,2024-03,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001530024,2024-04,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001530024,2024-05,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001530024,2024-06,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001530024,2024-07,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001530024,2024-08,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001530024,2024-09,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001530024,2024-10,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001530024,2024-11,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001530024,2024-12,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001530024,2025-01,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001530024,2025-02,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001530024,2025-03,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001530024,2025-04,"23 Chambers St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001540023,2024-01,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001540023,2024-02,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001540023,2024-03,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001540023,2024-04,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001540023,2024-05,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001540023,2024-06,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001540023,2024-07,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001540023,2024-08,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001540023,2024-09,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001540023,2024-10,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001540023,2024-11,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001540023,2024-12,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001540023,2025-01,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001540023,2025-02,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001540023,2025-03,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001540023,2025-04,"14 Reade St, New York, NY 10007",Manhattan Bridge,0.43,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001550001,2024-01,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001550001,2024-02,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001550001,2024-03,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001550001,2024-04,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001550001,2024-05,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001550001,2024-06,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001550001,2024-07,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001550001,2024-08,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001550001,2024-09,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001550001,2024-10,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001550001,2024-11,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001550001,2024-12,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001550001,2025-01,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001550001,2025-02,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,7.0120982142857144,3.780416666666667,11.813333333333333,672
1001550001,2025-03,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001550001,2025-04,"2 Lafayette St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001550003,2024-01,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001550003,2024-02,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001550003,2024-03,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001550003,2024-04,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001550003,2024-05,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001550003,2024-06,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001550003,2024-07,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001550003,2024-08,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001550003,2024-09,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001550003,2024-10,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001550003,2024-11,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001550003,2024-12,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001550003,2025-01,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001550003,2025-02,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001550003,2025-03,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001550003,2025-04,"52 Duane St, New York, NY 10007",Manhattan Bridge,0.4,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001680032,2024-01,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001680032,2024-02,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001680032,2024-03,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001680032,2024-04,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001680032,2024-05,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001680032,2024-06,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001680032,2024-07,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001680032,2024-08,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001680032,2024-09,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001680032,2024-10,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001680032,2024-11,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001680032,2024-12,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001680032,2025-01,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001680032,2025-02,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001680032,2025-03,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001680032,2025-04,"75 Centre St, New York, NY 10013",Manhattan Bridge,0.29,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001940042,2024-01,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1001940042,2024-02,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1001940042,2024-03,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1001940042,2024-04,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1001940042,2024-05,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1001940042,2024-06,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1001940042,2024-07,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1001940042,2024-08,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1001940042,2024-09,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1001940042,2024-10,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1001940042,2024-11,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1001940042,2024-12,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1001940042,2025-01,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1001940042,2025-02,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1001940042,2025-03,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1001940042,2025-04,"60 Walker St, New York, NY 10013",Manhattan Bridge,0.35,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1001960005,2024-01,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,7.343360215053764,4.362916666666667,15.854999999999999,744
1001960005,2024-02,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,7.469669540229885,4.145833333333333,17.562916666666666,696
1001960005,2024-03,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,6.437572090089507,3.6820833333333334,16.618750000000002,636
1001960005,2024-04,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,10.079474206349206,4.6066666666666665,22.10666666666667,666
1001960005,2024-05,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,15.608333333333333,15.608333333333333,15.608333333333333,6
1001960005,2024-07,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,10.669798850574713,4.303333333333334,26.870833333333334,678
1001960005,2024-08,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,9.335672043010751,3.330416666666667,18.883333333333333,744
1001960005,2024-09,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,6.1621250000000005,3.4433333333333334,12.698333333333332,720
1001960005,2024-10,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,5.979274193548386,2.9183333333333334,11.955833333333333,744
1001960005,2024-11,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,5.556138888888889,3.1679166666666667,15.17125,720
1001960005,2024-12,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,6.4399999999999995,3.5091666666666668,12.1025,744
1001960005,2025-01,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,6.040940860215054,2.99625,11.358333333333334,744
1001960005,2025-02,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,6.0259374999999995,3.1058333333333334,10.282916666666667,672
1001960005,2025-03,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,5.788884408602151,2.932916666666667,13.523333333333333,744
1001960005,2025-04,"408 Broadway, New York, NY 10013",Queensboro Bridge,0.3,40.761234,-73.963886,5.668993055555556,2.652083333333333,12.4975,576
1002210030,2024-01,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1002210030,2024-02,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1002210030,2024-03,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1002210030,2024-04,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1002210030,2024-05,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1002210030,2024-06,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1002210030,2024-07,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1002210030,2024-08,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
1002210030,2024-09,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,6.470888888888889,3.887916666666667,13.643749999999999,720
1002210030,2024-10,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,6.619650537634409,3.4291666666666667,14.753333333333332,744
1002210030,2024-11,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,6.550013888888889,3.6174999999999997,21.501666666666665,720
1002210030,2024-12,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,7.679341397849463,3.7741666666666664,16.694583333333334,744
1002210030,2025-01,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,7.2884543010752685,3.3091666666666666,15.08875,744
1002210030,2025-02,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,7.023407738095238,3.780416666666667,11.813333333333333,672
1002210030,2025-03,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,6.3322043010752695,3.390833333333333,13.950000000000001,744
1002210030,2025-04,"200 Hudson St, New York, NY 10013",Manhattan Bridge,0.71,40.71651,-73.997004,6.501319444444444,3.1929166666666666,15.866666666666667,576
1002310035,2024-01,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,8.849086021505377,4.6987499999999995,19.54125,744
1002310035,2024-02,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,9.58889367816092,5.306666666666667,23.51375,696
1002310035,2024-03,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,8.637695402298851,4.757083333333333,23.54875,682
1002310035,2024-04,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,9.449847222222221,4.989583333333333,22.16875,720
1002310035,2024-05,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,11.80220430107527,6.24875,23.82375,744
1002310035,2024-06,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,9.909125,4.8675,26.427083333333332,720
1002310035,2024-07,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,10.679677419354839,5.254166666666666,25.365,744
1002310035,2024-08,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,9.875779569892472,4.01,18.66208333333333,744
1002310035,2024-09,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.489097222222222,3.6266666666666665,12.495,720
1002310035,2024-10,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.331438172043011,3.294583333333333,12.060416666666667,744
1002310035,2024-11,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.164333333333333,3.5966666666666662,20.23375,720
1002310035,2024-12,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,9.090120967741935,3.7583333333333333,18.079166666666666,744
1002310035,2025-01,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.5828494623655915,3.4791666666666665,12.030000000000001,744
1002310035,2025-02,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.299940476190477,3.6612500000000003,10.203333333333333,672
1002310035,2025-03,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.132647849462365,3.342916666666667,13.319166666666666,744
1002310035,2025-04,"451 Broadway, New York, NY 10013",Broadway/35th St,0.5,40.75069,-73.98783,6.101475694444445,3.2608333333333337,13.93,576
1002320001,2024-01,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,8.977647849462365,5.472916666666666,19.171666666666667,744
1002320001,2024-02,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,10.443924242424243,4.852916666666666,16.256249999999998,245
1002320001,2024-03,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,8.58130376344086,4.361666666666666,21.642916666666668,744
1002320001,2024-04,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,11.05891253869969,4.824583333333333,30.731666666666666,449
1002320001,2024-05,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,13.39646505376344,6.759166666666666,32.63291666666667,744
1002320001,2024-06,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,11.039625000000001,4.3845833333333335,27.68625,720
1002320001,2024-07,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,12.334139784946236,5.154583333333333,41.115,744
1002320001,2024-08,"434 Broadway, New York, NY 10013",Manhattan Bridge,0.32,40.71651,-73.997004,10.907614035087718,4.515833333333333,20.493333333333332,447
