bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Office_Gas_Usage_Current_Jan_kBtu,Office_Gas_Cost_Current_Jan_USD,Office_Gas_Usage_Current_Feb_kBtu,Office_Gas_Cost_Current_Feb_USD,Office_Gas_Usage_Current_Mar_kBtu,Office_Gas_Cost_Current_Mar_USD,Office_Gas_Usage_Current_Apr_kBtu,Office_Gas_Cost_Current_Apr_USD,Office_Gas_Usage_Current_May_kBtu,Office_Gas_Cost_Current_May_USD,Office_Gas_Usage_Current_Jun_kBtu,Office_Gas_Cost_Current_Jun_USD,Office_Gas_Usage_Current_Jul_kBtu,Office_Gas_Cost_Current_Jul_USD,Office_Gas_Usage_Current_Aug_kBtu,Office_Gas_Cost_Current_Aug_USD,Office_Gas_Usage_Current_Sep_kBtu,Office_Gas_Cost_Current_Sep_USD,Office_Gas_Usage_Current_Oct_kBtu,Office_Gas_Cost_Current_Oct_USD,Office_Gas_Usage_Current_Nov_kBtu,Office_Gas_Cost_Current_Nov_USD,Office_Gas_Usage_Current_Dec_kBtu,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Usage_Current_Jan_kBtu,Office_Steam_Cost_Current_Jan_USD,Office_Steam_Usage_Current_Feb_kBtu,Office_Steam_Cost_Current_Feb_USD,Office_Steam_Usage_Current_Mar_kBtu,Office_Steam_Cost_Current_Mar_USD,Office_Steam_Usage_Current_Apr_kBtu,Office_Steam_Cost_Current_Apr_USD,Office_Steam_Usage_Current_May_kBtu,Office_Steam_Cost_Current_May_USD,Office_Steam_Usage_Current_Jun_kBtu,Office_Steam_Cost_Current_Jun_USD,Office_Steam_Usage_Current_Jul_kBtu,Office_Steam_Cost_Current_Jul_USD,Office_Steam_Usage_Current_Aug_kBtu,Office_Steam_Cost_Current_Aug_USD,Office_Steam_Usage_Current_Sep_kBtu,Office_Steam_Cost_Current_Sep_USD,Office_Steam_Usage_Current_Oct_kBtu,Office_Steam_Cost_Current_Oct_USD,Office_Steam_Usage_Current_Nov_kBtu,Office_Steam_Cost_Current_Nov_USD,Office_Steam_Usage_Current_Dec_kBtu,Office_Steam_Cost_Current_Dec_USD,Office_Elec_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD
1000460001,"2 Wall St, New York, NY 10005",153090,173159,0.884,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,810764,46174.16,715814,40766.63,332245,18921.83,122412,6971.54,29827,1698.69,545,31.04,0,,0,,0,,38,2.16,91757,5225.69,331426,18875.18,536291,17913.89,486100,17058.25,554740,17539.37,509108,16290.52,488689,16664.79,488540,19157.06,603863,23770.94,606896,24510.1,547703,21944.16,479092,15859.38,508187,17266.09,481176,15310.4
1000460009,"14 Wall St, New York, NY 10005",814801,1087770,0.749,SC9 Rate II (Large TOD),205235,5194.95,227870,5767.61,232075,5874,193774,4904.98,180055,4557.89,169253,4284.6,156116,3952.23,155643,3940.27,128803,3261.22,159957,4049.41,157668,3991.5,155588,3938.88,5954999,212963.53,5264140,188256.93,4559260,163048.91,2519484,90102.15,2275514,81377.26,3801774,135959.59,4758799,170184.86,5375211,192229.07,3636632,130053.76,2085672,74588.1,3357387,120067.36,4914773,175762.82,2492004,81412.3,2299231,78814.16,2465395,76221.78,2132194,66627.44,2291418,76289.69,2537240,97389.44,3047210,117923.63,3009417,119553,2642461,103954.28,2293527,74023.3,2297476,76292.99,2407761,74603.87
1000480001,"140 Broadway, New York, NY 10005",1113972,1272119,0.876,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8450,481.24,7518,428.16,6333,360.67,3859,219.78,2552,145.34,3697,210.55,4479,255.09,4724,269.04,3621,206.22,2854,162.54,4342,247.28,5927,337.55,4031533,131397.99,3580029,122438.62,3777360,116516.49,3431062,106909.36,3662100,121624.72,4010521,153648.66,5059032,195447.8,4591447,182137.56,4022113,157967.87,3602813,115994.05,3472221,115046.67,3680460,113773.05
1000490002,"111 Broadway, New York, NY 10006",423593,450000,0.941,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2577967,146818.89,2131000,121363.48,1514310,86242.11,599638,34150.24,135420,7712.36,532,30.3,0,,43,2.45,26,1.48,99444,5663.48,737482,42000.65,1302364,74171.48,1126305,37070.56,1014328,35049.89,1096187,34168.96,1082661,34078.17,1157714,38792.66,1381997,53274.92,1605259,62359.04,1616688,64457.12,1461980,57738.25,1255730,40755.45,1082320,36206.18,1104729,34501.15
1000500001,"115 Broadway, New York, NY 10006",374003,400000,0.935,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2364505,134661.93,1954538,111313.72,1388911,79100.46,549983,31322.31,124213,7074.11,492,28.02,0,,42,2.39,25,1.42,91205,5194.25,676406,38522.28,1194516,68029.39,1379789,45300.72,1307168,45024.13,1234548,38418.48,1089307,34284.28,1016686,34128.19,1161927,44871.25,1307168,50872.31,1307168,52212.62,1161927,45991.13,1089307,35420.56,1161927,38832.33,1307168,40731.51
1000510007,68 TRINITY PLACE,238952.85,281121,0.85,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,996697,32862.42,941325,32563.38,885953,27711.99,830581,26260.39,830581,27972.8,885953,34332.81,996697,38908.53,996697,39930.49,885953,35186.7,885953,28901.8,941325,31554.89,996697,31176.31
1000640012,"150 Broadway, New York, NY 10038",272517,276000,0.987,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,770990,43908.98,719590,40981.68,616792,35127.18,411195,23418.14,256997,14636.35,102799,5854.55,51399,2927.25,51399,2927.25,102799,5854.55,308396,17563.59,616792,35127.18,1130785,64399.82,568988,18975.5,539041,18861.44,509095,16137.46,449201,14432.61,419255,14368.28,479148,18798.41,539041,21273.07,539041,21825.78,479148,19260.22,449201,14901.18,479148,16308.12,539041,17091.28
1000640015,"160 Broadway, New York, NY 10038",141000,150000,0.94,SC9 Rate I (Standard),74219,1880.24,66910,1695.32,74042,1875.76,71561,1812.99,73952,1873.49,65088,1649.23,65090,1649.28,73016,1849.8,60645,1536.82,90561,2293.69,71784,1818.64,65819,1667.72,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,373711,12635.21,354205,12565.85,378994,12141.64,283951,9307.7,317918,11016.57,418158,16469.43,526386,20785.42,501821,20353.37,450097,18122.87,395017,13164.25,392653,13454.74,417638,13354.92
1000650007,"15 Maiden Lane, New York, NY 10038",123372,144200,0.856,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,605112,34461.99,538355,30660.08,405473,23092.26,164754,9382.97,45178,2572.95,4552,259.24,263,14.98,1121,63.84,1919,109.29,56514,3218.55,230861,13147.86,383345,21832.04,179431,6327.3,179375,6611.08,180938,6058.69,186266,6278.19,227256,8017.95,262991,10544.17,353237,14113.24,288516,11915.09,243874,10049.21,203605,7028.31,171274,6151.66,153943,5239.32
1000660001,"19 Liberty St, New York, NY 10038",640000,640000,1,SC9 Rate II (Large TOD),76415,1935.8,72317,1832.12,75225,1905.69,72750,1843.07,83825,2123.27,75422,1910.68,65778,1666.68,74300,1882.29,68903,1745.75,87823,2224.42,86508,2191.15,86626,2194.14,8649351,309319.34,7475827,267351.6,6010332,214942.36,3148925,112612.31,2170877,77635.22,1737198,62125.93,1546157,55293.89,1547016,55324.61,1498531,53590.68,2059144,73639.4,4790096,171304.1,7025197,251236.11,3502178,114210.8,3079398,105386.94,3461532,106816.38,3376115,105205.28,3685641,122403.34,3996647,153118.86,4500599,173928.97,4362994,173100.04,3921076,154012.26,3674868,118303.86,3543914,117411.76,3560472,110080.24
1000670001,"59 Maiden Lane, New York, NY 10038",1073000,1073000,1,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6711278,240009.69,6263859,224009.03,5369022,192007.74,3579348,128005.16,2237093,80003.24,894837,32001.29,447419,16000.66,447419,16000.66,894837,32001.29,2684511,96003.87,5369022,192007.74,9843208,352014.22,3971982,129464.47,3751791,128288.9,4076048,125690.17,3737922,116426.04,4049267,134430.19,4227209,161923.18,4609324,178118.61,4693011,186155.4,4173997,163914.16,3960340,127455.02,3763632,124660.04,3813209,117858.6
1000680011,"75 Maiden Lane, New York, NY 10038",131772.1,155026,0.85,SC9 Rate I (Standard),8537,218.49,7710,197.56,8537,218.49,9782,249.98,10282,262.63,9951,254.26,10282,262.63,10352,264.41,12631,322.06,12589,321,12135,309.52,12540,319.76,508598,28965.38,402596,22928.42,407142,23187.32,305280,17386.13,116233,6619.63,24904,1418.32,5629,320.58,325,18.51,104970,5978.19,340282,19379.54,509359,29008.72,486952,27732.61,220008,7644.76,193031,7076.21,209567,6937.98,195811,6574.21,259685,9090.53,345511,13695.3,454925,18031.72,415230,16927.86,351780,14273.74,285909,9666.66,197253,7008.68,213023,7057.6
1000750030,"111 John St, New York, NY 10038",251664.6,296076,0.85,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1357523,77312.87,1118178,63681.83,854053,48639.53,349940,19929.58,75997,4328.14,18734,1066.93,15212,866.35,19289,1098.54,34314,1954.23,157037,8943.48,686722,39109.8,1073463,61135.25,427018,14365.99,400456,14141.18,431868,13765.57,389995,12596.45,469488,16029.72,528473,20681.96,599366,23597.65,602890,24351.62,507932,20387.12,414142,13777.33,359855,12372.76,359778,11574.2
1000770008,"110 William St, New York, NY 10038",767504,788240,0.974,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2997079,170687.92,2540888,144707.19,1955170,111349.72,943913,53757.19,384327,21887.97,631261,35951.21,714979,40719.07,537404,30605.92,497047,28307.53,920540,52426.06,1810272,103097.57,2399569,136658.87,1787094,58525.17,1720721,59109.9,1822715,56482.99,1607847,50365.82,1754372,58527,1893698,72814.92,2232591,86532.85,2144171,85324.17,1849094,72893.83,1551527,50237.59,1422845,47439.76,1463172,45532.76
1000880001,"217 Broadway, New York, NY 10007",93739,133198,0.704,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,160377,9133.7,149685,8524.77,128301,7306.92,85534,4871.28,53459,3044.57,21384,1217.85,10692,608.92,10692,608.92,21384,1217.85,64151,3653.49,128301,7306.92,235219,13396.06,314766,10721.37,304886,10886.03,322185,10396.85,339968,11044.96,367310,12650.2,385429,15219.63,454460,18013.8,443181,18033.59,393542,15908.73,344789,11554.13,281659,9793.15,306813,9944.12
1000880010,"30 Vesey St, New York, NY 10007",68163,71959,0.947,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,362623,20651.9,338448,19275.1,290098,16521.49,193399,11014.35,96699,5507.15,48350,2753.6,48350,2753.6,48350,2753.6,72525,4130.4,145049,8260.75,241749,13767.95,338448,19275.1,210817,7346.34,199105,7283.09,199105,6616.66,187393,6313.14,187393,6699.49,199105,8104.59,210817,8625.19,210817,8841.35,199105,8296.49,187393,6508.61,187393,6683.41,199105,6629.25
1000880018,"225 Broadway, New York, NY 10007",463700,480831,0.964,SC9 Rate I (Standard),34316,870.69,30788,781.44,34095,865.1,32878,834.31,31779,806.51,32868,834.06,33877,859.59,33949,861.41,32329,820.42,25102,637.58,20998,533.75,25765,654.35,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1450592,47599.56,1325970,45664.53,941738,29425.33,717859,22764.53,840193,28290.72,1030285,39844.32,1367980,53215.66,1258768,50297.93,1056049,41845.99,788197,25768.11,692671,23352.04,683876,21548.79
1000920024,"116 Nassau St, New York, NY 10038",93818,109173,0.859,SC9 Rate I (Standard),219099,5545.7,241259,6106.35,205439,5200.11,49791,1262.21,45,3.64,0,,3804,98.74,0,,0,,3070,80.17,138843,3515.23,243439,6161.51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,146712,5264.97,143799,5399.35,154105,5234.56,107246,3827.53,99026,3776.77,104648,4497.63,122436,5219.49,113906,5007.58,99521,4397.76,82652,3151.01,120461,4475.39,146298,5004.04
1000940025,"100 Gold St, New York, NY 10038",594000,655775,0.906,SC9 Rate II (Large TOD),1568155,32180.51,1453348,29826.97,1459062,29944.1,807334,16583.68,615384,12648.71,561313,11540.25,610092,12540.22,581350,11951.01,548167,11270.76,666578,13698.18,1226204,25170.52,1491777,30614.76,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2101756,68741.66,1858782,63812.31,2029495,62833.88,1997991,62465.39,2179479,72587.33,2403258,92273.15,3210716,124224.22,2841428,112907.41,2458322,96745.2,2024354,65394.63,2020927,67169.9,1652388,51356.16
1001190001,"1 Police Plaza, New York, NY 10038",711424,1000518,0.711,SC9 Rate II (Large TOD),39748,1008.12,37736,957.22,69411,1758.6,59381,1504.84,38547,977.74,23256,590.88,19274,490.13,19404,493.42,19046,484.36,25706,652.86,33796,857.54,35757,907.15,2700216,96565.51,3591613,128443.78,2525263,90308.82,1645282,58838.81,927495,33169.21,858664,30707.67,843848,30177.81,777575,27807.75,820499,29342.8,1087530,38892.4,1517011,54251.57,2652285,94851.4,3803279,123987,3435023,117499.66,3908734,120551.41,3719365,115850.53,4075506,135298.04,4217236,161542.35,4965228,191833.12,4812677,190889.35,4439588,174312.09,4204589,135284.72,3801361,125904.68,3163256,97855.34
1001210001,"1 Centre St, New York, NY 10013",1056600,1056600,1,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9807380,350732.94,9090616,325099.92,5556770,198722.01,2353002,84148.4,1200640,42937.46,801702,28670.58,628259,22467.89,636550,22764.39,596585,21335.16,1173614,41970.95,4258484,152292.52,6757978,241679.78,577004,19235.76,532613,18642.5,599853,18924.93,684236,21721.78,758675,25594.52,839875,32573.26,1263999,49208.83,1312732,52432.73,1105668,43788.58,719096,23553,592565,20049.64,486424,15471.91
1001220001,"52 Chambers St, New York, NY 10007",52000,144016,0.5,SC9 Rate II (Large TOD),69729,1766.64,64624,1637.49,64878,1643.91,35898,910.72,27363,694.78,24959,633.96,27128,688.84,25850,656.5,24374,619.16,29640,752.39,54524,1381.96,66333,1680.72,269916,15372.1,271568,15466.18,190042,10823.16,178261,10152.22,15565,886.45,41779,2379.37,20,1.14,342,19.48,370,21.07,6816,388.18,47560,2708.61,83751,4769.74,309775,10559.33,328405,11687.1,321215,10367.06,259556,8551.14,267367,9344.61,286921,11457.97,320759,12861.73,300978,12408.09,285404,11675.11,284610,9625.02,284954,9901.85,249722,8187.06
1001240004,"11 Park Pl, New York, NY 10128",195200,205000,0.952,SC9 Rate I (Standard),88747,2247.8,74738,1893.37,73315,1857.37,70978,1798.24,86006,2178.45,154265,3905.4,153555,3887.44,150543,3811.24,155243,3930.15,167460,4239.24,181860,4603.56,177511,4493.53,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,455155,15279.55,430585,15167.39,442396,14088.92,448420,14408.39,506014,17237.81,609798,23787.46,810415,31730.28,727038,29262.87,602306,24081.88,488805,16170.74,448034,15281.7,439199,14018.49
1001270018,"255 Greenwich St, New York, NY 10007",467500,507000,0.922,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1117482,63642.19,1003639,57158.67,660684,37626.89,124954,7116.31,137,7.8,43,2.45,0,,0,,0,,0,,0,,994735,56651.57,1834630,60068.57,1708202,58683.49,1859295,57606.48,1743162,54562.35,1901420,63390.59,2031427,78074.28,2261421,87643.79,2253443,89646.93,1928499,76002.55,1698638,54953.41,1513544,50431.84,1627954,50604.17
1001480010,"71 Thomas St, New York, NY 10013",100750,100750,1,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,306142,10441.37,266424,9576,299183,9690.38,268662,8833.54,305268,10598.18,315522,12550.13,313990,12600.89,344844,14143.41,316899,12908.15,300027,10119.23,283512,9854.28,292976,9518.27
1001530001,"280 Broadway, New York, NY 10007",168492,242062,0.696,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,363918,20725.65,420233,23932.87,187818,10696.5,59967,3415.21,0,,0,,0,,0,,0,,19646,1118.87,152293,8673.3,306252,17441.49,514230,17197.61,474466,16661.99,509407,16147.04,472026,15140.49,516610,17588.27,519491,20338.97,632826,24887.01,615172,24837.49,578831,23162.83,489972,16208.15,463703,15798.61,413270,13220.49
1001530024,"23 Chambers St, New York, NY 10007",212500,229824,0.925,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1281070,72958.76,1574449,89667.11,916210,52179.46,120895,6885.14,70712,4027.15,88490,5039.63,43380,2470.55,29492,1679.61,29314,1669.47,115719,6590.36,598916,34109.12,1195346,68076.66,214425,7463.49,196625,7198.62,217140,7170.57,229539,7620.22,263918,9230.53,289341,11550.38,382392,15236.71,367414,15036.27,291788,11925.05,237794,8124.28,211211,7469.14,184364,6175.57
1001540023,"14 Reade St, New York, NY 10007",71732,71732,1,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,328799,18725.57,306879,17477.2,263039,14980.45,175359,9986.94,87680,4993.5,43840,2496.75,43840,2496.75,43840,2496.75,65760,3745.13,131520,7490.25,219199,12483.7,306879,17477.2,307728,10492.86,290632,10400.53,290632,9427.75,273536,8984.7,273536,9548.65,290632,11599.68,307728,12359.59,307728,12675.11,290632,11879.79,273536,9270.03,273536,9525.19,290632,9446.13
1001550001,"2 Lafayette St, New York, NY 10007",341769,354169,0.965,SC9 Rate II (Large TOD),930786,19114.45,862642,17717.49,866034,17787.03,479197,9856.87,365264,7521.25,333170,6863.32,362123,7456.85,345063,7107.12,325367,6703.36,395650,8144.16,727819,14953.62,885452,18185.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1029855,33939,938698,32473.9,1035901,32317.38,1050354,33076.23,1224104,40988.49,1364281,52598.41,1663111,64588.33,1577235,62896.37,1370603,54160.83,1136093,36920.34,991609,33213.71,825924,25920.52
1001550003,"52 Duane St, New York, NY 10007",94058,103158,0.912,SC9 Rate I (Standard),234174,5927.1,200284,5069.69,184186,4662.41,32549,825.99,4823,124.52,114,5.38,1852,49.36,0,,14,2.85,22122,562.19,333454,8438.89,413308,10459.19,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,293905,10044.06,272245,9774.27,303354,9818.49,244078,8071.11,250761,8795.37,281477,11250.08,355190,14188.5,322173,13246.55,264287,10848.38,239048,8164.47,260576,9097.65,230194,7586.06
1001680032,"75 Centre St, New York, NY 10013",353000,353000,1,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3912550,222825.29,3674137,209247.33,2240850,127619.6,819256,46657.8,233151,13278.28,222133,12650.79,95719,5451.33,96984,5523.38,110266,6279.81,193739,11033.71,514349,29292.91,757374,43133.53,861667,28478.25,752346,26126.68,869142,27195.67,836468,26442.96,883586,29725.93,955826,37001.01,1288252,50143.4,1171590,46849.2,1008336,39978.02,808399,26415.71,753328,25353.05,656907,20718.78
1001940042,"60 Walker St, New York, NY 10013",223139,230139,0.97,SC9 Rate I (Standard),673,19.53,735,21.1,651,18.97,408,12.82,368,11.81,317,10.52,330,10.85,328,10.8,330,10.85,298,10.04,611,17.96,667,19.38,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,321366,10935.66,293889,10511.47,316000,10206.89,307139,10026.83,339607,11733.93,395754,15613.9,548572,21640.34,508547,20619.44,434304,17504.57,332368,11155.96,314017,10860.61,303997,9857.45
1001960005,"408 Broadway, New York, NY 10013",46210,56210,0.822,SC9 Rate I (Standard),34083,864.8,31588,801.68,31712,804.81,17547,446.44,13375,340.89,12200,311.16,13260,337.98,12635,322.17,11914,303.92,14488,369.05,26651,676.77,32423,822.8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,98016,3683.9,92571,3654.5,92571,3344.66,87125,3203.52,87125,3383.14,92571,4036.45,98016,4278.48,98016,4378.98,92571,4125.67,87125,3294.4,87125,3375.67,92571,3350.51
1002210030,"200 Hudson St, New York, NY 10013",313192,328415,0.954,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,849172,28072.56,801995,27817.75,801995,25133.37,718258,22776.91,754819,25466.99,801995,31126.76,861909,33714.57,861909,34598.32,801995,31899.73,754819,24698.14,754819,25402.24,801995,25184.07
1002320001,"434 Broadway, New York, NY 10013",26349,52065,0.506,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,75615,2956.58,71414,2933.89,67214,2565.86,63013,2455.73,63013,2585.64,67214,3068.16,75615,3415.27,75615,3492.8,67214,3132.94,67214,2656.13,71414,2857.38,75615,2828.66
1004730001,"462 Broadway, New York, NY 10013",100900,141050,0.715,SC9 Rate I (Standard),341,11.13,137,5.97,151,6.32,157,6.47,156,6.45,144,6.14,79,4.5,79,4.5,7,2.68,21,3.03,305,10.22,365,11.73,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,347251,11776.1,293696,10504.89,343412,11048.8,311590,10164.87,329397,11396.24,341549,13544.01,409791,16292.51,378585,15478.19,355485,14418.8,315539,10616.49,305968,10595.08,317676,10278.44
1004740030,"483 Broadway, New York, NY 10013",35057,57305,0.612,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,95053,3587.7,89773,3559.2,89773,3258.72,80400,2994.95,84492,3296.06,89773,3929.6,96479,4219.25,96479,4318.18,89773,4016.13,84492,3209.99,84492,3288.81,89773,3264.4
1004820016,"72 Spring St, New York, NY 10012",101587,130000,0.781,SC9 Rate I (Standard),118,5.49,121,5.56,128,5.74,44,3.61,18,2.96,0,,5,2.63,0,,5,2.63,63,4.09,36,3.41,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,222939,7739.92,215301,7834.73,228084,7506.7,227994,7572.3,240125,8443.59,289337,11550.22,373599,14897.88,340691,13979.12,316443,12890.29,303958,10245.24,296255,10274.66,256803,8404.99
1004860011,"84 Wooster St, New York, NY 10012",46552,65972,0.706,SC9 Rate I (Standard),130,5.79,120,5.54,121,5.56,67,4.2,51,3.79,47,3.69,51,3.79,48,3.71,45,3.64,55,3.89,102,5.08,124,5.64,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,122414,4476.06,115613,4439.32,115613,4052.35,108812,3876.1,108812,4100.44,115613,4916.34,122414,5218.64,122414,5344.16,115613,5027.77,108812,3989.6,108812,4091.1,115613,4059.66
1004960036,"71 Spring St, New York, NY 10012",46740,56340,0.83,SC9 Rate I (Standard),73365,1858.63,67994,1722.75,68261,1729.5,37771,958.11,28790,730.89,26261,666.9,28543,724.64,27198,690.61,25646,651.34,31185,791.48,57367,1453.89,69792,1768.24,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,182486,6426.49,172348,6371.74,172348,5794.87,162209,5532.1,162209,5866.53,172348,7082.84,182486,7533.47,182486,7720.58,172348,7248.95,162209,5701.31,162209,5852.62,172348,5805.76
1004960040,"75 Spring St, New York, NY 10012",49200,54800,0.898,SC9 Rate I (Standard),190134,4812.89,176214,4460.71,176907,4478.25,97887,2479.04,74613,1890.21,68057,1724.34,73972,1873.99,70487,1785.82,66463,1684.01,80820,2047.25,148673,3763.93,180873,4578.59,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11496,874.75,10857,871.29,10857,834.95,10218,818.39,10218,839.46,10857,916.09,11496,944.49,11496,956.28,10857,926.55,10218,829.05,10218,838.58,10857,835.64
1004970001,"530 Broadway, New York, NY 10012",156619,169983,0.921,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,336105,11414.21,313686,11185.76,337492,10866.97,243960,8067.46,318299,11029.18,373386,14759.75,471052,18653.16,465408,18912.88,396104,16009.04,301746,10174.34,295038,10234.51,322778,10435.47
1004980009,"557 Broadway, New York, NY 10012",108490,112500,0.964,SC9 Rate I (Standard),134555,3406.74,121523,3077.03,134809,3413.17,130163,3295.62,134542,3406.41,130205,3296.69,7670,196.55,0,,1997,53.02,56414,1429.77,241026,6100.46,274832,6955.75,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,609111,20278.22,549524,19218.49,616934,19449.55,591337,18840.69,610157,20682.32,612727,23899.31,679404,26681.86,638693,25767.98,586554,23465.18,545796,17997.65,491893,16728.57,485206,15434.43
1004980011,"549 Broadway, New York, NY 10012",217958,243442,0.895,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,660467,21945.65,640451,22315.5,651669,20516.37,630368,20051.16,693150,23427.3,697911,27152.17,798499,31271.11,731259,29429.85,668554,26675.5,624734,20528.11,668974,22570.3,757118,23802.92
1004990007,"104 Greene St, New York, NY 10012",164380,201002,0.818,SC9 Rate I (Standard),91778,2324.48,83501,2115.08,84402,2137.87,29554,750.22,13994,356.55,10471,267.42,8846,226.3,9544,243.96,8142,208.49,48950,1240.93,79167,2005.43,160798,4070.69,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,311358,10610.72,273082,9802.77,302603,9795.42,286154,9376.02,274139,9568.59,286556,11444.03,319189,12801.23,281403,11633.71,284936,11656.79,277912,9410.31,281590,9790.88,297716,9664.15
1005000011,"120 Wooster St, New York, NY 10012",43772,52526,0.833,SC9 Rate I (Standard),76379,1934.89,70788,1793.44,71066,1800.47,39323,997.37,29973,760.82,27340,694.2,29716,754.31,28316,718.89,26699,677.98,32467,823.92,59724,1513.52,72659,1840.77,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,171368,6065.5,161847,6014.07,161847,5472.35,152327,5225.63,152327,5539.68,161847,6681.85,171368,7105.05,171368,7280.76,161847,6837.84,152327,5384.53,152327,5526.62,161847,5482.58
